STATE,COUNTY,TOTAL,NUM.M11-12,NUM.F11-12,NUM.M11-12,PP.F11-12,PP.M11-12,PPF11-12,PP.M18-26,PP.F18-26
19,183,395030,3689,3407,10141,9691,0.009338531,0.008624661,0.025671468,0.024532314
19,185,115178,898,1010,2859,2930,0.007796628,0.008769036,0.024822449,0.025438886
19,187,673762,5428,4891,27962,19120,0.008056257,0.00725924,0.041501302,0.028377973
19,189,192402,1519,1501,5832,4991,0.007894928,0.007801374,0.030311535,0.025940479
19,191,376342,2737,2598,14682,14185,0.00727264,0.006903295,0.039012388,0.03769178
19,193,1842980,16838,16041,64600,61927,0.00913629,0.008703838,0.035051927,0.033601558
19,195,136334,1073,1165,3456,3148,0.007870377,0.00854519,0.025349509,0.023090352
19,197,234294,1967,1900,6074,5251,0.008395435,0.008109469,0.025924693,0.022412012
20,1,236396,2078,1836,6981,6463,0.008790335,0.007766629,0.029530957,0.027339718
20,3,143260,1317,1243,3518,3430,0.009193076,0.008676532,0.02455675,0.023942482
20,5,300562,2636,2389,10695,11224,0.008770237,0.007948443,0.035583341,0.037343377
20,7,87282,664,608,2437,2239,0.007607525,0.006965927,0.027920992,0.025652483
20,9,493552,4206,3988,15312,14670,0.008521898,0.008080202,0.031024087,0.029723312
20,11,268338,2444,2258,8539,7587,0.009107916,0.00841476,0.031821807,0.028274042
20,13,177974,1540,1480,4580,4395,0.008652949,0.008315821,0.025734096,0.024694618
20,15,1189726,12173,11539,37442,31751,0.010231768,0.009698872,0.031471112,0.026687657
20,17,49264,393,400,1387,944,0.007977428,0.008119519,0.028154433,0.019162066
20,19,63898,500,454,1646,1383,0.007824971,0.007105074,0.025759805,0.02164387
20,21,379626,3582,3365,10199,9726,0.009435602,0.008863987,0.026865915,0.025619952
20,23,48548,423,331,988,885,0.008713026,0.006817995,0.020350993,0.018229381
20,25,38844,375,356,909,832,0.009654001,0.009164865,0.023401297,0.021419009
20,27,151708,1283,1170,3750,3382,0.008457036,0.007712184,0.024718538,0.022292826
20,29,169012,1223,1258,5525,4754,0.007236173,0.007443258,0.032689987,0.02812818
20,31,152932,1373,1328,3682,3514,0.008977846,0.008683598,0.02407606,0.022977532
20,33,34066,310,334,624,662,0.009099982,0.009804497,0.018317384,0.019432866
20,35,650092,5584,5380,21757,20340,0.008589553,0.008275752,0.033467571,0.031287879
20,37,706092,5593,5220,37962,32899,0.007921064,0.007392804,0.053763532,0.046593079
20,39,52432,324,365,1165,1006,0.006179432,0.006961398,0.022219255,0.019186756
20,41,351824,3176,2938,9233,8979,0.009027241,0.008350766,0.026243235,0.025521283
20,43,141510,1166,1066,4634,3997,0.0082397,0.007533037,0.032746802,0.028245354
20,45,2054164,13608,12718,143976,131567,0.006624593,0.006191326,0.070089827,0.064048927
20,47,54054,441,499,1164,1132,0.008158508,0.009231509,0.021534022,0.020942021
20,49,49218,338,333,1036,909,0.006867406,0.006765817,0.02104921,0.018468853
20,51,518572,3817,3437,29079,26918,0.007360598,0.006627816,0.056075145,0.051907932
20,53,115714,770,658,5612,2271,0.006654337,0.005686434,0.048498885,0.019625974
20,55,665110,7090,6865,24890,23237,0.010659891,0.010321601,0.037422381,0.034937078
20,57,617212,6435,5940,24473,21355,0.010425915,0.009623922,0.039650882,0.034599133
20,59,464382,4407,3965,13676,13907,0.009490032,0.008538229,0.029449893,0.029947328
20,61,646796,5691,5275,42609,34737,0.008798756,0.008155585,0.065877031,0.053706269
20,63,48402,369,383,1212,1058,0.007623652,0.007912896,0.025040288,0.021858601
20,65,46640,300,315,1043,995,0.006432247,0.006753859,0.022362779,0.021333619
20,67,140232,1659,1481,4457,3937,0.011830395,0.01056107,0.031783045,0.028074904
20,69,108656,1103,1173,2980,2990,0.010151303,0.010795538,0.027426005,0.027518039
20,71,22968,163,185,497,621,0.00709683,0.008054685,0.021638802,0.027037618
20,73,116352,935,925,2636,2467,0.00803596,0.007950014,0.022655391,0.021202902
20,75,47100,449,421,1563,1426,0.009532909,0.008938429,0.033184713,0.030276008
20,77,106030,930,795,2721,2466,0.008771103,0.007497878,0.025662548,0.023257569
20,79,625772,5845,5448,18606,17813,0.009340463,0.008706046,0.029732874,0.028465639
20,81,74876,806,807,2120,2050,0.010764464,0.010777819,0.028313478,0.027378599
20,83,34660,282,300,723,752,0.00813618,0.008655511,0.020859781,0.02169648
20,85,241336,2432,2145,5889,5791,0.010077237,0.008888023,0.024401664,0.023995591
20,87,341536,3282,2982,8065,7642,0.009609529,0.008731144,0.023613909,0.022375386
20,89,54654,382,328,1304,968,0.006989424,0.006001391,0.023859187,0.017711421
20,91,10098340,94436,90127,304800,310575,0.009351636,0.008924932,0.030183179,0.030755055
20,93,71248,778,688,2192,2050,0.010919605,0.009656411,0.030765776,0.028772737
20,95,139878,1195,1203,3626,3204,0.008543159,0.008600352,0.02592259,0.022905675
20,97,45646,303,358,1472,1341,0.006638041,0.007842965,0.032248171,0.029378259
20,99,380692,3349,2912,11561,10656,0.008797138,0.007649228,0.030368382,0.027991132
20,101,30810,236,266,691,658,0.007659851,0.008633561,0.022427783,0.021356702
20,103,1400044,12422,11725,49879,34731,0.008872578,0.008374737,0.035626737,0.024807077
20,105,57202,519,492,1117,1097,0.009073109,0.008601098,0.019527289,0.019177651
20,107,172342,1511,1509,3889,3725,0.008767451,0.008755846,0.022565596,0.021614
20,109,50102,446,386,1356,1273,0.00890184,0.007704283,0.027064788,0.025408167
20,111,603362,4799,4525,28659,30807,0.007953766,0.007499644,0.047498848,0.0510589
20,113,525068,4419,4401,16220,14798,0.008416053,0.008381772,0.030891237,0.028183016
20,115,223192,1862,1733,6205,5621,0.008342593,0.007764615,0.027801176,0.025184594
20,117,180318,1477,1450,4493,4170,0.008191085,0.008041349,0.024917091,0.023125811
20,119,79628,833,778,2058,1870,0.010461144,0.009770433,0.02584518,0.023484202
20,121,590194,6055,5701,14064,13560,0.010259338,0.009659536,0.023829453,0.022975496
20,123,113770,864,878,3196,2592,0.007594269,0.007717324,0.028091764,0.022782807
20,125,619832,5150,4702,18796,18078,0.008308703,0.007585927,0.030324346,0.029165968
20,127,104174,815,746,2452,2245,0.007823449,0.007161096,0.023537543,0.021550483
20,129,56076,520,569,1375,1351,0.009273129,0.010146943,0.024520294,0.024092303
20,131,183100,1786,1674,4603,4034,0.009754233,0.009142545,0.025139268,0.022031677
20,133,295552,2515,2498,8393,8000,0.008509501,0.008451981,0.02839771,0.027067995
20,135,55362,482,423,1190,1145,0.008706333,0.00764062,0.021494888,0.020682056
20,137,100918,718,674,4319,2006,0.007114687,0.00667869,0.042797122,0.019877524
20,139,290452,2762,2552,6868,6546,0.009509317,0.008786305,0.023645904,0.022537287
20,141,68258,509,471,1773,1431,0.007457001,0.00690029,0.025974977,0.020964576
20,143,108766,1143,884,2510,2125,0.010508799,0.00812754,0.023077065,0.019537355
20,145,124260,923,832,4133,2807,0.007427974,0.006695638,0.033260905,0.022589731
20,147,99740,845,869,2315,2171,0.008472027,0.008712653,0.023210347,0.021766593
20,149,403108,4081,4040,11649,11561,0.010123838,0.010022128,0.028897963,0.028679659
20,151,174508,1495,1303,5871,5085,0.008566942,0.007466706,0.033643157,0.029139065
20,153,45730,281,294,1026,904,0.006144763,0.00642904,0.022436038,0.019768205
20,155,1154052,9779,9333,39786,32615,0.008473622,0.008087157,0.03447505,0.028261292
20,157,87284,564,604,1863,1662,0.006461665,0.00691994,0.021344118,0.01904129
20,159,180216,1595,1435,6497,5414,0.008850491,0.007962667,0.036051183,0.030041728
20,161,1324636,6914,6583,139205,104239,0.005219547,0.004969667,0.105089247,0.078692562
20,163,93078,765,784,2337,2387,0.008218913,0.008423043,0.025107974,0.025645158
20,165,57700,426,393,1273,1242,0.007383016,0.006811092,0.022062392,0.02152513
20,167,125682,943,867,3371,2923,0.007503063,0.006898363,0.026821661,0.023257109
20,169,1000892,8702,8051,34075,31492,0.008694245,0.008043825,0.034044632,0.031463934
20,171,89032,760,801,2473,2013,0.008536257,0.008996765,0.02777653,0.022609848
20,173,9076114,84221,80674,325880,324878,0.009279412,0.008888606,0.035905234,0.035794835
20,175,415966,4266,4097,18219,15111,0.010255646,0.009849363,0.043799253,0.036327488
20,177,3211928,27752,26501,98980,104947,0.008640293,0.008250808,0.030816382,0.032674145
20,179,45628,391,380,1053,846,0.0085693,0.00832822,0.023077935,0.018541247
20,181,108500,893,847,3760,2832,0.008230415,0.007806452,0.034654378,0.026101382
20,183,67720,497,475,1328,1219,0.007339043,0.007014176,0.019610159,0.018000591
20,185,78192,813,580,1919,1814,0.010397483,0.007417639,0.024542153,0.023199304
20,187,39018,401,369,1088,951,0.010277308,0.009457174,0.027884566,0.024373366
20,189,103036,1097,1044,2851,2898,0.010646764,0.010132381,0.027669941,0.028126092
20,191,427504,3954,3971,11840,10614,0.009249036,0.009288802,0.027695647,0.024827838
20,193,142464,1077,1105,5383,5334,0.007559805,0.007756345,0.037784984,0.037441038
20,195,53206,385,360,1182,1091,0.007236026,0.006766154,0.02221554,0.020505206
20,197,125944,1189,1093,3019,2729,0.009440704,0.00867846,0.023970971,0.021668361
20,199,27180,252,255,644,571,0.009271523,0.009381898,0.023693893,0.021008094
20,201,102550,900,799,2467,2084,0.008776207,0.007791321,0.024056558,0.020321794
20,203,39626,397,358,941,878,0.010018675,0.009034472,0.023747035,0.02215717
20,205,164494,1446,1367,4031,4002,0.008790594,0.008310334,0.024505453,0.024329155
20,207,58326,472,461,1299,1399,0.008092446,0.007903851,0.022271371,0.023985873
20,209,2879092,26836,25996,103437,103703,0.009320994,0.009029236,0.035926952,0.036019342
21,1,341624,2644,2490,12073,11773,0.007739503,0.007288715,0.035340023,0.034461865
21,3,364468,3228,2984,10653,10973,0.008856745,0.008187276,0.029228903,0.030106896
21,5,390340,3592,3375,10227,11079,0.009202234,0.008646308,0.026200236,0.028382948
21,7,148240,1292,1184,3929,3660,0.008715596,0.007987048,0.026504317,0.024689692
21,9,770562,6582,6374,22422,21918,0.008541818,0.008271885,0.029098243,0.028444175
21,11,214118,1960,1841,5503,5830,0.009153831,0.008598063,0.025700782,0.027227977
21,13,506212,3991,3670,15725,15264,0.007884049,0.007249927,0.03106406,0.030153374
21,15,2213440,22700,21622,64625,63758,0.01025553,0.009768505,0.029196635,0.028804937
21,17,359822,3111,2921,10068,9535,0.008645942,0.008117903,0.027980501,0.026499214
21,19,883378,6576,6306,25467,24202,0.007444152,0.007138507,0.028829108,0.027397105
21,21,524974,4032,3921,19247,15825,0.00768038,0.007468941,0.036662768,0.03014435
21,23,152004,1347,1329,4219,4306,0.008861609,0.008743191,0.027755849,0.028328202
21,25,245658,1862,1671,7451,6999,0.007579643,0.00680214,0.030330785,0.028490829
21,27,360826,3230,3150,9808,8693,0.008951683,0.00872997,0.027182077,0.024091945
21,29,1374150,12577,12285,41090,40537,0.009152567,0.008940072,0.029902121,0.029499691
21,31,230004,1873,1831,6663,6679,0.008143337,0.007960731,0.028969061,0.029038625
21,33,231474,1830,1753,6088,6312,0.007905856,0.007573205,0.02630101,0.027268721
21,35,681860,4185,4110,36677,37845,0.006137624,0.00602763,0.053789634,0.055502596
21,37,1639074,13040,12406,61859,61129,0.007955712,0.007568908,0.037740212,0.037294838
21,39,90244,675,709,2348,2475,0.007479722,0.007856478,0.02601835,0.027425646
21,41,194566,1631,1609,6367,5652,0.00838276,0.008269687,0.032724114,0.029049269
21,43,494120,4201,3740,15447,15412,0.008501983,0.007569012,0.031261637,0.031190804
21,45,286918,2381,2355,7875,8394,0.008298538,0.00820792,0.027446866,0.029255746
21,47,1330606,11541,10911,86414,55225,0.008673492,0.008200023,0.064943342,0.041503646
21,49,641656,5330,5102,17792,17889,0.008306632,0.007951301,0.027728253,0.027879424
21,51,385120,2872,2512,14896,11174,0.007457416,0.006522642,0.038678853,0.029014333
21,53,183634,1560,1441,4958,4852,0.008495159,0.007847131,0.026999357,0.026422122
21,55,166570,1297,1324,4562,4116,0.007786516,0.00794861,0.027387885,0.024710332
21,57,122678,930,900,3116,3230,0.007580821,0.007336279,0.025399827,0.026329089
21,59,1761778,15054,14592,54257,54746,0.008544777,0.008282542,0.030796729,0.03107429
21,61,218426,1611,1594,6460,5914,0.007375496,0.007297666,0.029575234,0.027075531
21,63,139614,1054,903,5841,3121,0.007549386,0.006467833,0.041836779,0.022354492
21,65,261412,2121,2044,7056,6922,0.008113629,0.007819075,0.026991875,0.026479274
21,67,5494480,39080,37639,262458,259376,0.007112593,0.00685033,0.047767578,0.047206651
21,69,260630,2325,2294,6972,7163,0.008920692,0.00880175,0.026750566,0.027483406
21,71,698732,5584,4903,20723,21115,0.007991619,0.007016997,0.029658009,0.030219025
21,73,894326,6709,6469,28421,28734,0.007501739,0.00723338,0.031779239,0.032129224
21,75,117564,832,804,4127,3333,0.007076996,0.006838828,0.035104284,0.028350515
21,77,154168,1546,1382,4655,4482,0.010028021,0.008964247,0.030194333,0.029072181
21,79,305714,2541,2347,7691,7776,0.00831169,0.00767711,0.0251575,0.025435538
21,81,444476,4370,4192,13969,12934,0.009831802,0.00943133,0.031428019,0.029099434
21,83,671808,5897,5661,19293,19245,0.008777806,0.008426515,0.028718027,0.028646578
21,85,467082,4091,3811,13513,13055,0.008758633,0.008159167,0.02893068,0.027950124
21,87,201184,1702,1451,5031,4949,0.008459917,0.007212303,0.025006959,0.024599372
21,89,657604,5484,5056,17093,16623,0.008339365,0.007688518,0.025992847,0.025278131
21,91,155740,1515,1403,4053,3863,0.009727751,0.009008604,0.026024143,0.024804161
21,93,1926930,17338,16286,75703,63932,0.008997732,0.008451786,0.039286845,0.033178164
21,95,514218,3977,3924,15544,15476,0.007734074,0.007631005,0.030228425,0.030096185
21,97,336674,3089,2759,8711,8931,0.009175048,0.008194871,0.025873694,0.026527145
21,99,330920,2951,2820,9463,9162,0.008917563,0.008521697,0.028596035,0.02768645
21,101,833862,6903,6618,24681,25773,0.008278348,0.007936565,0.029598423,0.030907992
21,103,278426,2649,2315,7128,7350,0.009514198,0.008314597,0.025601057,0.026398397
21,105,85882,629,645,2060,2141,0.007324003,0.007510305,0.0239864,0.024929555
21,107,838748,6904,6548,24470,23984,0.008231316,0.007806874,0.029174436,0.028595001
21,109,241358,2110,1836,6658,6962,0.0087422,0.007606957,0.027585578,0.028845118
21,111,13538680,108771,103813,465638,477366,0.008034092,0.007667882,0.034393161,0.03525942
21,113,899848,8087,7644,29414,31008,0.008987073,0.008494768,0.032687743,0.034459153
21,115,419918,3441,3300,12382,12005,0.008194457,0.007858677,0.029486709,0.028588915
21,117,2913596,25380,23502,99988,100090,0.008710885,0.008066321,0.03431773,0.034352738
21,119,289470,2300,1958,8838,8890,0.007945556,0.006764086,0.030531661,0.0307113
21,121,572820,4991,4582,18062,18135,0.008713034,0.007999022,0.03153172,0.03165916
21,123,254830,2209,2017,7676,7202,0.008668524,0.007915081,0.030122042,0.028261979
21,125,1071610,9442,8980,32089,33020,0.008811041,0.008379914,0.029944663,0.030813449
21,127,285718,2318,2122,8338,8227,0.008112895,0.007426903,0.029182621,0.028794126
21,129,131308,978,990,4746,3338,0.007448137,0.007539525,0.036144028,0.025421147
21,131,199060,1575,1394,6049,5881,0.007912187,0.007002914,0.030387823,0.029543856
21,133,429856,3360,3105,12588,11719,0.007816571,0.007223349,0.029284225,0.027262618
21,135,247220,2043,2049,6830,6859,0.008263895,0.008288164,0.027627215,0.027744519
21,137,442172,3862,3709,12541,12111,0.008734158,0.008388139,0.028362266,0.027389794
21,139,169678,1139,1268,4189,4367,0.006712715,0.007472978,0.024687938,0.025736984
21,141,482232,4170,4256,13600,13682,0.00864729,0.008825627,0.028202193,0.028372236
21,143,149996,874,810,5152,2499,0.005826822,0.005400144,0.034347583,0.016660444
21,145,1177806,9327,9039,32558,33797,0.007918961,0.007674439,0.027642923,0.028694878
21,147,324854,2571,2373,11810,8779,0.007914325,0.00730482,0.036354793,0.027024448
21,149,171130,1553,1419,4536,4357,0.009074972,0.008291942,0.026506165,0.025460176
21,151,1541558,11620,11225,70951,72067,0.007537829,0.007281594,0.046025514,0.046749457
21,153,235232,2083,1964,6863,6655,0.008855088,0.008349204,0.029175452,0.028291219
21,155,353952,3113,2966,11643,9442,0.008794978,0.008379667,0.032894291,0.026675933
21,157,563426,4275,4146,14231,14239,0.007587509,0.007358553,0.025257975,0.025272174
21,159,228060,1754,1693,10351,5663,0.007690959,0.007423485,0.045387179,0.024831185
21,161,312322,2699,2599,8726,8870,0.008641722,0.00832154,0.027939114,0.028400177
21,163,518790,4986,4758,17750,17307,0.009610825,0.009171341,0.034214229,0.033360319
21,165,114208,902,836,3561,2996,0.007897871,0.007319978,0.031179952,0.026232838
21,167,384710,3252,3003,10347,9960,0.008453121,0.00780588,0.026895584,0.025889631
21,169,180626,1522,1452,5072,5013,0.008426251,0.00803871,0.028080121,0.02775348
21,171,194518,1655,1576,5344,4944,0.00850821,0.008102078,0.027473036,0.025416671
21,173,486554,4283,4026,14420,14775,0.008802723,0.008274518,0.029636998,0.030366619
21,175,244416,1831,1583,11081,5931,0.007491326,0.006476663,0.045336639,0.024266005
21,177,564474,4522,4228,18965,15365,0.008010998,0.007490159,0.03359765,0.027220031
21,179,797760,7494,6916,23221,24166,0.009393803,0.008669274,0.029107752,0.030292318
21,181,127580,1160,995,3284,3348,0.009092334,0.007799028,0.025740712,0.026242358
21,183,432592,3976,3455,12966,12181,0.009191108,0.00798674,0.029972815,0.028158172
21,185,1122408,12388,12161,32149,20810,0.011036985,0.010834741,0.028642882,0.018540495
21,187,193398,1730,1696,4881,4933,0.008945284,0.008769481,0.02523811,0.025506986
21,189,83722,662,645,2557,2364,0.007907121,0.007704068,0.030541554,0.028236306
21,191,263698,2314,2221,7782,7702,0.00877519,0.008422514,0.029511032,0.029207654
21,193,507894,3868,3672,15940,15307,0.007615762,0.007229855,0.031384501,0.030138178
21,195,1148070,8906,8411,35526,32938,0.007757367,0.007326208,0.030944106,0.028689888
21,197,224866,1931,1867,6791,6637,0.008587336,0.008302723,0.030200208,0.029515356
21,199,1143250,9456,9080,31333,32194,0.008271157,0.00794227,0.027406954,0.02816007
21,201,40160,304,249,1041,1044,0.007569721,0.006200199,0.025921315,0.025996016
21,203,305526,2576,2505,8606,8662,0.008431361,0.008198975,0.028167816,0.028351106
21,205,430308,2882,2700,23611,23429,0.006697528,0.006274575,0.05487,0.054447047
21,207,317572,2368,2465,8768,8311,0.007456577,0.007762019,0.027609487,0.026170443
21,209,893226,8442,8172,28138,28632,0.009451136,0.00914886,0.031501546,0.032054598
21,211,788280,6802,6548,22094,24447,0.008628914,0.008306693,0.028028112,0.031013092
